Nb_Locations : 141
 
from,to,distance,speed,duration 
5,45,5.037,0.567017,8.88333,
5,46,9.012,0.744793,12.1,
5,47,1.704,0.466849,3.65,
5,48,8.432,0.640405,13.1667,
5,49,13.367,0.836309,15.9833,
5,50,6.087,0.55003,11.0667,
5,51,11.803,0.795708,14.8333,
5,52,5.221,0.576906,9.05,
5,53,12.141,1.01175,12,
5,54,19.721,0.956556,20.6167,
5,55,2.302,0.422385,5.45,
5,56,11.265,0.943994,11.9333,
5,57,6.511,0.800533,8.13333,
5,58,1.646,0.450959,3.65,
5,59,6.753,0.670828,10.0667,
5,60,4.508,0.533491,8.45,
5,61,11.831,0.965796,12.25,
5,62,3.937,0.530831,7.41667,
5,63,0.724,0.285789,2.53333,
5,64,11.784,1.02026,11.55,
5,65,6.179,0.56003,11.0333,
5,66,6.26,0.592429,10.5667,
5,67,7.751,0.603191,12.85,
5,68,8.536,0.772489,11.05,
5,69,7.781,0.640412,12.15,
5,70,11.899,0.932037,12.7667,
5,71,5.512,0.618168,8.91667,
5,72,4.86,0.59389,8.18333,
5,73,5.407,0.580358,9.31667,
5,74,3.875,0.516667,7.5,
5,75,5.251,0.595577,8.81667,
5,76,11.331,1.05079,10.7833,
5,77,10.89,0.994521,10.95,
5,78,2.064,0.511736,4.03333,
5,79,2.022,0.39777,5.08333,
5,80,5.063,0.591012,8.56667,
5,81,10.165,1.02677,9.9,
5,82,5.167,0.596192,8.66667,
5,83,11.688,0.928848,12.5833,
5,84,8.591,0.696568,12.3333,
5,85,11.1,0.948718,11.7,
5,86,11.178,0.783505,14.2667,
5,87,8.814,0.850225,10.3667,
5,88,4.237,0.51776,8.18333,
5,89,5.058,0.544847,9.28333,
5,90,12.237,1.01552,12.05,
5,91,16.425,0.888638,18.4833,
5,92,12.356,0.93488,13.2167,
5,93,3.68,0.489579,7.51667,
5,94,4.522,0.681709,6.63333,
5,95,3.819,0.485466,7.86667,
5,96,12.309,0.965412,12.75,
5,97,5.963,0.641183,9.3,
5,98,8.09,0.639526,12.65,
5,99,16.456,1.16709,14.1,
5,100,5.97,0.608149,9.81667,
5,101,5.916,0.565223,10.4667,
5,102,9.944,1.08876,9.13333,
5,103,7.695,0.770785,9.98333,
5,104,11.328,0.924735,12.25,
5,105,4.893,0.631355,7.75,
5,106,11.504,0.944241,12.1833,
5,107,9.647,0.734543,13.1333,
5,108,5.946,0.545505,10.9,
5,109,20.02,0.982979,20.3667,
5,110,23.036,1.31885,17.4667,
5,111,17.144,1.07039,16.0167,
5,112,4.789,0.508566,9.41667,
5,113,4.14,0.585849,7.06667,
5,114,2.289,0.499418,4.58333,
5,115,12.255,0.952461,12.8667,
5,116,7.137,0.586603,12.1667,
5,117,8.384,0.598145,14.0167,
5,118,6.344,0.836571,7.58333,
5,119,19.045,1.06794,17.8333,
5,120,3.843,0.573582,6.7,
5,121,11.398,0.936822,12.1667,
5,122,4.747,0.612516,7.75,
5,123,21.961,1.11289,19.7333,
5,124,16.957,1.1011,15.4,
5,125,6.461,0.835474,7.73333,
5,126,21.987,1.23062,17.8667,
5,127,7.969,0.640938,12.4333,
5,128,11.13,0.983505,11.3167,
5,129,8.266,0.720872,11.4667,
5,130,3.399,0.539524,6.3,
5,131,4.773,0.556078,8.58333,
5,132,5.289,0.663891,7.96667,
5,133,10.467,1.01786,10.2833,
5,134,6.945,0.789205,8.8,
5,135,1.436,0.420293,3.41667,
5,136,8.176,0.734371,11.1333,
5,137,17.98,1.04535,17.2,
5,138,9.571,0.773935,12.3667,
5,139,6.543,0.636272,10.2833,
5,140,7.761,0.592443,13.1,
6,0,10.231,0.758789,13.4833,
6,1,12.298,0.886875,13.8667,
6,2,12.451,0.884095,14.0833,
6,3,6.26,0.687912,9.1,
6,4,26.243,1.28958,20.35,
6,5,4.563,0.590043,7.73333,
6,6,0,0,0,
6,7,11.6,0.934228,12.4167,
6,8,12.961,1.00864,12.85,
6,9,11.571,0.954966,12.1167,
6,10,12.586,0.815508,15.4333,
6,11,7.317,0.599754,12.2,
6,12,13.437,1.01284,13.2667,
6,13,13.419,0.840438,15.9667,
6,14,12.824,0.860671,14.9,
6,15,12.666,1.07491,11.7833,
6,16,41.532,1.30741,31.7667,
6,17,5.297,0.674777,7.85,
6,18,3.606,0.527707,6.83333,
6,19,13.276,0.964358,13.7667,
6,20,4.885,0.590927,8.26667,
6,21,12.084,0.913149,13.2333,
6,22,32.236,1.19762,26.9167,
6,23,8.131,0.723828,11.2333,
6,24,12.315,0.928266,13.2667,
6,25,15.466,0.923343,16.75,
6,26,5.905,0.575162,10.2667,
6,27,11.915,0.938189,12.7,
6,28,0.909,0.443415,2.05,
6,29,10.416,0.644289,16.1667,
6,30,32.176,1.0346,31.1,
6,31,8.418,0.606339,13.8833,
6,32,7.543,0.627712,12.0167,
6,33,7.455,0.608571,12.25,
6,34,10.547,0.930618,11.3333,
6,35,7.992,0.705176,11.3333,
6,36,9.471,0.651674,14.5333,
6,37,12.21,0.94529,12.9167,
6,38,7.225,0.617521,11.7,
6,39,10.439,0.944706,11.05,
6,40,13.904,0.987266,14.0833,
6,41,13.866,1.00966,13.7333,
6,42,2.905,0.417986,6.95,
6,43,5.825,0.588384,9.9,
6,44,9.927,0.705711,14.0667,
6,45,6.151,0.59622,10.3167,
6,46,10.599,0.978369,10.8333,
6,47,3.454,0.574072,6.01667,
6,48,9.099,0.613416,14.8333,
6,49,11.865,0.888764,13.35,
6,50,7.213,0.571704,12.6167,
6,51,10.302,0.843274,12.2167,
6,52,6.348,0.598868,10.6,
6,53,13.929,1.06328,13.1,
6,54,20.269,0.87116,23.2667,
6,55,5.476,0.562603,9.73333,
6,56,13.305,1.00038,13.3,
6,57,9.991,0.713643,14,
6,58,3.617,0.565156,6.4,
6,59,5.251,0.704832,7.45,
6,60,8.376,0.601868,13.9167,
6,61,12.474,0.895263,13.9333,
6,62,6.955,0.654075,10.6333,
6,63,4.41,0.544444,8.1,
6,64,10.694,0.881374,12.1333,
6,65,7.306,0.580609,12.5833,
6,66,6.504,0.72,9.03333,
6,67,8.321,0.59154,14.0667,
6,68,10.124,1.03482,9.78333,
6,69,8.448,0.612174,13.8,
6,70,13.687,0.987043,13.8667,
6,71,9.38,0.652144,14.3833,
6,72,2.782,0.512025,5.43333,
6,73,6.533,0.593909,11,
6,74,3.913,0.520576,7.51667,
6,75,3.401,0.528653,6.43333,
6,76,13.119,1.10398,11.8833,
6,77,11.938,0.96145,12.4167,
6,78,3.092,0.501405,6.16667,
6,79,5.371,0.566362,9.48333,
6,80,8.93,0.636342,14.0333,
6,81,12.205,1.08328,11.2667,
6,82,4.482,0.621062,7.21667,
6,83,10.505,0.937946,11.2,
6,84,12.381,0.911485,13.5833,
6,85,11.656,0.94636,12.3167,
6,86,9.676,0.82,11.8,
6,87,9.052,0.705351,12.8333,
6,88,7.957,0.59603,13.35,
6,89,8.926,0.60447,14.7667,
6,90,11.302,0.917618,12.3167,
6,91,14.924,0.940588,15.8667,
6,92,12.597,0.87378,14.4167,
6,93,7.548,0.581361,12.9833,
6,94,8.271,0.667914,12.3833,
6,95,0.256,0.295385,0.866667,
6,96,14.097,1.01783,13.85,
6,97,9.713,0.645382,15.05,
6,98,8.757,0.611665,14.3167,
6,99,18.244,1.20026,15.2,
6,100,9.838,0.643708,15.2833,
6,101,7.043,0.586103,12.0167,
6,102,11.984,1.14315,10.4833,
6,103,12.005,0.934241,12.85,
6,104,12.161,0.913217,13.3167,
6,105,8.642,0.640148,13.5,
6,106,13.544,0.999557,13.55,
6,107,11.234,0.946685,11.8667,
6,108,7.863,0.576044,13.65,
6,109,14.422,0.793144,18.1833,
6,110,23.584,1.17139,20.1333,
6,111,14.058,0.729654,19.2667,
6,112,8.153,0.646209,12.6167,
6,113,4.872,0.6525,7.46667,
6,114,4.574,0.567025,8.06667,
6,115,12.222,0.889951,13.7333,
6,116,14.121,0.960612,14.7,
6,117,8.954,0.58779,15.2333,
6,118,9.824,0.731315,13.4333,
6,119,19.593,0.956534,20.4833,
6,120,1.632,0.518095,3.15,
6,121,13.438,0.992956,13.5333,
6,122,5.957,0.620521,9.6,
6,123,22.509,1.00487,22.4,
6,124,17.505,0.969806,18.05,
6,125,11.411,0.914099,12.4833,
6,126,22.535,1.09838,20.5167,
6,127,8.636,0.613207,14.0833,
6,128,10.818,0.931248,11.6167,
6,129,9.568,0.699245,13.6833,
6,130,1.19,0.415116,2.86667,
6,131,5.9,0.582237,10.1333,
6,132,9.038,0.658906,13.7167,
6,133,12.507,1.07356,11.65,
6,134,11.485,0.898435,12.7833,
6,135,4.308,0.51696,8.33333,
6,136,9.725,0.695471,13.9833,
6,137,18.528,0.933401,19.85,
6,138,8.529,0.585515,14.5667,
6,139,5.041,0.658954,7.65,
6,140,8.332,0.581979,14.3167,
7,0,12.677,0.812628,15.6,
7,1,4.724,0.509784,9.26667,
7,2,4.877,0.515176,9.46667,
7,3,6.431,0.5427,11.85,
7,4,16.788,1.09965,15.2667,
7,5,11.375,0.962623,11.8167,
7,6,10.874,0.945565,11.5,
7,7,0,0,0,
7,8,1.292,0.401658,3.21667,
7,9,1.475,0.407834,3.61667,
7,10,28.361,1.34838,21.0333,
7,11,6.89,0.598263,11.5167,
7,12,5.67,0.514675,11.0167,
7,13,2.269,0.394609,5.75,
7,14,1.675,0.358929,4.66667,
7,15,1.359,0.411818,3.3,
7,16,51.061,1.37816,37.05,
7,17,7.488,0.582724,12.85,
7,18,12.018,0.916239,13.1167,
7,19,1.97,0.372871,5.28333,
7,20,11.006,0.961223,11.45,
7,21,1.09,0.378035,2.88333,
7,22,39.003,1.37254,28.4167,
7,23,4.903,0.480686,10.2,
7,24,1.235,0.402717,3.06667,
7,25,21.179,1.00613,21.05,
7,26,6.559,0.58216,11.2667,
7,27,1.185,0.360914,3.28333,
7,28,11.783,0.869594,13.55,
7,29,3.768,0.497974,7.56667,
7,30,37.999,1.06789,35.5833,
7,31,5.656,0.5656,10,
7,32,6.471,0.611433,10.5833,
7,33,6.696,0.605973,11.05,
7,34,2.973,0.44263,6.71667,
7,35,6.246,0.514074,12.15,
7,36,3.262,0.461604,7.06667,
7,37,1.13,0.415951,2.71667,
7,38,6.798,0.617065,11.0167,
7,39,2.864,0.444031,6.45,
7,40,2.597,0.46375,5.6,
7,41,4.209,0.536178,7.85,
7,42,12.833,0.881993,14.55,
7,43,12.833,1.06351,12.0667,
7,44,9.879,0.64639,15.2833,
7,45,6.253,0.518204,12.0667,
7,46,3.025,0.486595,6.21667,
7,47,11.258,0.912811,12.3333,
7,48,9.202,0.643497,14.3,
7,49,12.631,0.70828,17.8333,
7,50,14.221,0.961962,14.7833,
7,51,11.068,0.655558,16.8833,
7,52,13.356,1.04616,12.7667,
7,53,6.162,0.565321,10.9,
7,54,27.036,1.09163,24.7667,
7,55,7.022,0.56251,12.4833,
7,56,1.998,0.41625,4.8,
7,57,2.496,0.414848,6.01667,
7,58,11.421,0.896937,12.7333,
7,59,6.334,0.514263,12.3167,
7,60,4.755,0.504956,9.41667,
7,61,4.899,0.525832,9.31667,
7,62,6.201,0.528494,11.7333,
7,63,11.84,0.910769,13,
7,64,4.167,0.592464,7.03333,
7,65,8.994,0.584026,15.4,
7,66,6.157,0.526239,11.7,
7,67,9.233,0.588714,15.6833,
7,68,2.549,0.491768,5.18333,
7,69,8.552,0.644623,13.2667,
7,70,6.355,0.525931,12.0833,
7,71,3.759,0.436248,8.61667,
7,72,15.324,0.928727,16.5,
7,73,13.541,1.04028,13.0167,
7,74,10.878,0.857661,12.6833,
7,75,13.718,0.822258,16.6833,
7,76,5.352,0.551753,9.7,
7,77,0.858,0.387068,2.21667,
7,78,10.396,0.869958,11.95,
7,79,7.207,0.545985,13.2,
7,80,4.315,0.456614,9.45,
7,81,1.442,0.395068,3.65,
7,82,10.195,0.885239,11.5167,
7,83,2.931,0.445215,6.58333,
7,84,1.141,0.388977,2.93333,
7,85,0.288,0.3456,0.833333,
7,86,20.271,1.11686,18.15,
7,87,9.367,0.610891,15.3333,
7,88,5.957,0.513534,11.6,
7,89,6.45,0.573333,11.25,
7,90,4.62,0.614634,7.51667,
7,91,15.69,0.771007,20.35,
7,92,4.739,0.545758,8.68333,
7,93,6.333,0.582791,10.8667,
7,94,4.7,0.573171,8.2,
7,95,11.099,0.903582,12.2833,
7,96,6.33,0.543348,11.65,
7,97,4.069,0.495213,8.21667,
7,98,8.86,0.642805,13.7833,
7,99,9.307,0.650081,14.3167,
7,100,5.507,0.493164,11.1667,
7,101,14.051,0.99067,14.1833,
7,102,1.43,0.453968,3.15,
7,103,0.81,0.391935,2.06667,
7,104,1.081,0.346845,3.11667,
7,105,4.408,0.526853,8.36667,
7,106,2.237,0.44297,5.05,
7,107,3.66,0.504828,7.25,
7,108,7.382,0.611768,12.0667,
7,109,29.097,1.31166,22.1833,
7,110,30.351,1.40297,21.6333,
7,111,24.458,1.21179,20.1833,
7,112,4.131,0.428083,9.65,
7,113,10.586,0.89966,11.7667,
7,114,7.844,0.5883,13.3333,
7,115,4.647,0.509726,9.11667,
7,116,2.814,0.452654,6.21667,
7,117,9.519,0.593701,16.0333,
7,118,2.56,0.418529,6.11667,
7,119,26.36,1.19909,21.9833,
7,120,10.191,0.923656,11.0333,
7,121,2.131,0.423377,5.03333,
7,122,6.058,0.538489,11.25,
7,123,29.276,1.22494,23.9,
7,124,24.272,1.24048,19.5667,
7,125,2.779,0.491858,5.65,
7,126,29.302,1.32989,22.0333,
7,127,8.739,0.644945,13.55,
7,128,3.513,0.516618,6.8,
7,129,6.127,0.531243,11.5333,
7,130,12.064,0.839722,14.3667,
7,131,12.908,1.04801,12.3167,
7,132,3.395,0.49322,6.88333,
7,133,1.004,0.325622,3.08333,
7,134,2.852,0.479328,5.95,
7,135,12.115,0.922462,13.1333,
7,136,6.037,0.538217,11.2167,
7,137,25.295,1.18478,21.35,
7,138,9.441,0.582778,16.2,
7,139,10.754,0.899916,11.95,
7,140,9.244,0.580167,15.9333,
8,0,14.077,0.923082,15.25,
8,1,4.83,0.537662,8.98333,
8,2,4.795,0.530812,9.03333,
8,3,8.651,0.876791,9.86667,
8,4,16.321,1.14802,14.2167,
8,5,10.908,1.0147,10.75,
8,6,12.273,1.09907,11.1667,
8,7,1.47,0.46178,3.18333,
8,8,0,0,0,
8,9,3.51,0.608671,5.76667,
8,10,29.761,1.43889,20.6833,
8,11,10.539,1.00054,10.5333,
8,12,5.808,0.538609,10.7833,
8,13,2.454,0.444834,5.51667,
8,14,1.858,0.38979,4.76667,
8,15,0.892,0.399403,2.23333,
8,16,52.46,1.42943,36.7,
8,17,9.708,0.893374,10.8667,
8,18,11.551,0.958589,12.05,
8,19,1.503,0.356443,4.21667,
8,20,10.54,1.01509,10.3833,
8,21,2.618,0.490875,5.33333,
8,22,38.536,1.40899,27.35,
8,23,6.405,0.557765,11.4833,
8,24,1.171,0.441887,2.65,
8,25,22.578,1.08985,20.7167,
8,26,8.779,0.945673,9.28333,
8,27,2.712,0.473023,5.73333,
8,28,13.182,0.997377,13.2167,
8,29,3.302,0.508,6.5,
8,30,39.398,1.11767,35.25,
8,31,5.208,0.507273,10.2667,
8,32,5.596,0.511829,10.9333,
8,33,5.59,0.538363,10.3833,
8,34,3.804,0.607021,6.26667,
8,35,7.748,0.576774,13.4333,
8,36,3.659,0.468102,7.81667,
8,37,0.664,0.402424,1.65,
8,38,10.447,1.0395,10.05,
8,39,3.538,0.516496,6.85,
8,40,2.13,0.469853,4.53333,
8,41,3.743,0.550441,6.8,
8,42,12.366,0.917132,13.4833,
8,43,12.366,1.12418,11,
8,44,9.412,0.661265,14.2333,
8,45,7.755,0.581625,13.3333,
8,46,4.071,0.61065,6.66667,
8,47,11.917,0.962342,12.3833,
8,48,8.736,0.660151,13.2333,
8,49,18.977,1.09588,17.3167,
8,50,13.754,1.0015,13.7333,
8,51,17.414,1.07715,16.1667,
8,52,12.889,1.10006,11.7167,
8,53,6.54,0.562178,11.6333,
8,54,26.569,1.12027,23.7167,
8,55,9.242,0.88019,10.5,
8,56,1.531,0.408267,3.75,
8,57,3.998,0.547671,7.3,
8,58,11.859,0.957658,12.3833,
8,59,12.363,1.08447,11.4,
8,60,4.691,0.522189,8.98333,
8,61,5.946,0.608805,9.76667,
8,62,8.421,0.863692,9.75,
8,63,11.373,0.951715,11.95,
8,64,3.701,0.620279,5.96667,
8,65,13.847,1.01073,13.7,
8,66,7.659,0.590668,12.9667,
8,67,9.169,0.60059,15.2667,
8,68,3.32,0.535484,6.2,
8,69,8.085,0.661801,12.2167,
8,70,5.888,0.533656,11.0333,
8,71,3.694,0.450488,8.2,
8,72,14.857,0.961618,15.45,
8,73,13.074,1.09102,11.9833,
8,74,12.277,0.995432,12.3333,
8,75,17.133,1.09593,15.6333,
8,76,5.73,0.549201,10.4333,
8,77,0.793,0.440556,1.8,
8,78,11.795,1.01535,11.6167,
8,79,9.427,0.840446,11.2167,
8,80,4.251,0.47059,9.03333,
8,81,0.976,0.377806,2.58333,
8,82,11.594,1.03827,11.1667,
8,83,3.605,0.515,7,
8,84,1.237,0.416966,2.96667,
8,85,1.004,0.393725,2.55,
8,86,21.671,1.21747,17.8,
8,87,15.662,1.16302,13.4667,
8,88,5.893,0.526945,11.1833,
8,89,5.984,0.586667,10.2,
8,90,4.154,0.642371,6.46667,
8,91,22.036,1.11199,19.8167,
8,92,4.273,0.559782,7.63333,
8,93,7.104,0.596975,11.9,
8,94,7.401,1.02083,7.25,
8,95,12.498,1.04586,11.95,
8,96,5.943,0.521316,11.4,
8,97,4.426,0.507763,8.71667,
8,98,8.393,0.66,12.7167,
8,99,15.259,1.19211,12.8,
8,100,5.041,0.498287,10.1167,
8,101,13.584,1.03431,13.1333,
8,102,0.964,0.46272,2.08333,
8,103,2.338,0.519556,4.5,
8,104,1.231,0.397097,3.1,
8,105,7.772,0.927078,8.38333,
8,106,1.77,0.4425,4,
8,107,4.706,0.611169,7.7,
8,108,6.915,0.628636,11,
8,109,30.496,1.3957,21.85,
8,110,29.884,1.45303,20.5667,
8,111,23.992,1.25503,19.1167,
8,112,5.633,0.515213,10.9333,
8,113,10.26,0.883214,11.6167,
8,114,10.064,0.886696,11.35,
8,115,5.694,0.595192,9.56667,
8,116,2.347,0.455728,5.15,
8,117,9.053,0.604878,14.9667,
8,118,4.062,0.550158,7.38333,
8,119,25.893,1.23693,20.9333,
8,120,11.59,1.08318,10.7,
8,121,1.664,0.417741,3.98333,
8,122,7.56,0.603995,12.5167,
8,123,28.809,1.26079,22.85,
8,124,23.805,1.28676,18.5,
8,125,3.55,0.531172,6.68333,
8,126,28.835,1.37528,20.9667,
8,127,8.273,0.66184,12.5,
8,128,3.046,0.531279,5.73333,
8,129,7.174,0.597004,12.0167,
8,130,13.463,0.959359,14.0333,
8,131,12.441,1.10587,11.25,
8,132,5.489,0.629713,8.71667,
8,133,0.537,0.264098,2.03333,
8,134,3.623,0.520048,6.96667,
8,135,11.648,0.965304,12.0667,
8,136,7.083,0.605385,11.7,
8,137,24.828,1.22305,20.3,
8,138,9.357,0.600449,15.5833,
8,139,12.153,1.04617,11.6167,
8,140,9.179,0.591557,15.5167,
9,0,9.754,0.64596,15.1,
9,1,4.694,0.531396,8.83333,
9,2,4.847,0.53558,9.05,
9,3,4.257,0.505782,8.41667,
9,4,18.958,1.17266,16.1667,
9,5,7.149,0.792865,9.01667,
9,6,10.845,0.978496,11.0833,
9,7,1.475,0.427536,3.45,
9,8,2.793,0.441,6.33333,
9,9,0,0,0,
9,10,28.332,1.37423,20.6167,
9,11,4.704,0.578361,8.13333,
9,12,5.641,0.53217,10.6,
9,13,2.117,0.54515,3.88333,
9,14,1.484,0.42,3.53333,
9,15,2.115,0.443706,4.76667,
9,16,51.031,1.39302,36.6333,
9,17,5.314,0.564319,9.41667,
9,18,7.792,0.756505,10.3,
9,19,1.66,0.389062,4.26667,
9,20,6.781,0.785444,8.63333,
9,21,0.744,0.402162,1.85,
9,22,34.777,1.35759,25.6167,
9,23,3.659,0.511748,7.15,
9,24,1.622,0.442364,3.66667,
9,25,16.155,0.810452,19.9333,
9,26,4.385,0.559787,7.83333,
9,27,0.576,0.432,1.33333,
9,28,11.753,0.894898,13.1333,
9,29,3.292,0.586113,5.61667,
9,30,37.97,1.07972,35.1667,
9,31,2.988,0.507875,5.88333,
9,32,3.867,0.548511,7.05,
9,33,4.093,0.545733,7.5,
9,34,2.943,0.467143,6.3,
9,35,5.002,0.550679,9.08333,
9,36,1.781,0.531642,3.35,
9,37,2.497,0.454,5.5,
9,38,4.612,0.604192,7.63333,
9,39,2.835,0.46989,6.03333,
9,40,2.473,0.452378,5.46667,
9,41,4.792,0.505308,9.48333,
9,42,8.607,0.732511,11.75,
9,43,8.607,0.928813,9.26667,
9,44,12.779,0.986795,12.95,
9,45,5.01,0.556667,9,
9,46,2.995,0.516379,5.8,
9,47,8.158,0.76721,10.6333,
9,48,9.169,0.68596,13.3667,
9,49,11.387,0.770259,14.7833,
9,50,9.995,0.834075,11.9833,
9,51,9.824,0.710169,13.8333,
9,52,9.13,0.916054,9.96667,
9,53,6.132,0.584928,10.4833,
9,54,22.811,1.03844,21.9667,
9,55,4.848,0.536679,9.03333,
9,56,1.874,0.400142,4.68333,
9,57,1.252,0.424407,2.95,
9,58,6.796,0.597013,11.3833,
9,59,5.091,0.549388,9.26667,
9,60,3.269,0.543324,6.01667,
9,61,4.869,0.547079,8.9,
9,62,4.027,0.485181,8.3,
9,63,7.614,0.746471,10.2,
9,64,3.09,0.434192,7.11667,
9,65,10.088,0.844184,11.95,
9,66,4.913,0.569073,8.63333,
9,67,8.642,0.661378,13.0667,
9,68,2.519,0.530316,4.75,
9,69,8.519,0.69073,12.3333,
9,70,5.891,0.525982,11.2,
9,71,3.167,0.527833,6,
9,72,11.098,0.810073,13.7,
9,73,9.315,0.904369,10.3,
9,74,6.72,0.553846,12.1333,
9,75,13.375,0.963385,13.8833,
9,76,5.322,0.574317,9.26667,
9,77,1.991,0.449098,4.43333,
9,78,8.517,0.773101,11.0167,
9,79,5.033,0.515324,9.76667,
9,80,3.724,0.544976,6.83333,
9,81,2.809,0.436632,6.43333,
9,82,7.235,0.643111,11.25,
9,83,2.901,0.470432,6.16667,
9,84,1.561,0.407217,3.83333,
9,85,1.844,0.41594,4.43333,
9,86,20.242,1.14254,17.7167,
9,87,8.775,0.690945,12.7,
9,88,5.365,0.597217,8.98333,
9,89,5.949,0.620765,9.58333,
9,90,3.698,0.507735,7.28333,
9,91,14.446,0.835834,17.2833,
9,92,4.993,0.53117,9.4,
9,93,4.147,0.554165,7.48333,
9,94,2.905,0.611579,4.75,
9,95,11.069,0.932781,11.8667,
9,96,6.301,0.56092,11.2333,
9,97,2.589,0.57321,4.51667,
9,98,8.827,0.686926,12.85,
9,99,12.666,1.0555,12,
9,100,3.415,0.508437,6.71667,
9,101,9.825,0.863104,11.3833,
9,102,2.797,0.471404,5.93333,
9,103,0.665,0.448315,1.48333,
9,104,3.398,0.539365,6.3,
9,105,2.613,0.531458,4.91667,
9,106,2.113,0.428311,4.93333,
9,107,3.63,0.53122,6.83333,
9,108,7.349,0.66009,11.1333,
9,109,23.109,1.0633,21.7333,
9,110,26.125,1.38717,18.8333,
9,111,20.233,1.16393,17.3833,
9,112,2.888,0.437576,6.6,
9,113,5.866,0.576984,10.1667,
9,114,5.67,0.572727,9.9,
9,115,4.617,0.53069,8.7,
9,116,2.512,0.517938,4.85,
9,117,9.275,0.651639,14.2333,
9,118,1.317,0.431803,3.05,
9,119,22.134,1.15381,19.1833,
9,120,10.161,0.95708,10.6167,
9,121,1.903,0.391027,4.86667,
9,122,4.815,0.588391,8.18333,
9,123,25.05,1.1872,21.1,
9,124,20.046,1.19678,16.75,
9,125,1.232,0.403934,3.05,
9,126,25.076,1.30378,19.2333,
9,127,8.706,0.69004,12.6167,
9,128,3.214,0.48697,6.6,
9,129,4.173,0.48807,8.55,
9,130,9.852,0.741681,13.2833,
9,131,8.682,0.913895,9.5,
9,132,1.914,0.604421,3.16667,
9,133,2.542,0.447273,5.68333,
9,134,1.716,0.416842,4.11667,
9,135,5.9,0.531532,11.1,
9,136,4.083,0.495911,8.23333,
9,137,21.069,1.1358,18.55,
9,138,8.849,0.65226,13.5667,
9,139,10.724,0.929827,11.5333,
9,140,8.652,0.649712,13.3167,
10,0,26.107,1.07069,24.3833,
10,1,27.731,1.17008,23.7,
10,2,27.884,1.16588,23.9167,
10,3,21.131,1.06186,19.9,
10,4,40.229,1.29701,31.0167,
10,5,19.303,1.04435,18.4833,
10,6,12.633,0.765636,16.5,
10,7,27.033,1.21497,22.25,
10,8,26.948,1.14591,23.5167,
10,9,23.288,1.09505,21.2667,
10,10,0,0,0,
10,11,19.554,0.993429,19.6833,
10,12,28.87,1.24978,23.1,
10,13,22.905,0.998765,22.9333,
10,14,24.541,1.02042,24.05,
10,15,26.653,1.18722,22.45,
10,16,31.117,1.14823,27.1,
10,17,21.172,1.12817,18.7667,
10,18,19.947,1.00827,19.7833,
10,19,27.263,1.11581,24.4333,
10,20,18.935,1.04517,18.1167,
10,21,23.801,1.06334,22.3833,
10,22,17.811,0.932513,19.1,
10,23,23.779,1.07678,22.0833,
10,24,27.748,1.20121,23.1,
10,25,28.695,1.08899,26.35,
10,26,21.259,1.0996,19.3333,
10,27,23.633,1.0816,21.85,
10,28,12.463,0.718329,17.35,
10,29,22.694,1.01162,22.4333,
10,30,46.819,1.43911,32.5333,
10,31,20.655,0.966693,21.3667,
10,32,19.78,1.01436,19.5,
10,33,19.692,0.997905,19.7333,
10,34,25.98,1.2274,21.1667,
10,35,23.867,1.07267,22.25,
10,36,21.748,1.04474,20.8167,
10,37,26.449,1.17813,22.45,
10,38,19.462,1.01453,19.1833,
10,39,25.871,1.23883,20.8833,
10,40,23.872,0.985089,24.2333,
10,41,27.853,1.14152,24.4,
10,42,20.762,0.977802,21.2333,
10,43,17.23,0.969794,17.7667,
10,44,17.356,0.915884,18.95,
10,45,22.026,1.03815,21.2167,
10,46,26.032,1.25961,20.6667,
10,47,20.312,1.00971,20.1167,
10,48,18.031,0.90381,19.95,
10,49,27.74,1.14313,24.2667,
10,50,18.618,0.908195,20.5,
10,51,26.177,1.13239,23.1167,
10,52,17.753,0.960487,18.4833,
10,53,29.361,1.28028,22.9333,
10,54,8.511,0.535845,15.8833,
10,55,21.722,1.05789,20.5333,
10,56,27.292,1.13875,23.9667,
10,57,22.538,1.11759,20.1667,
10,58,20.254,1.00683,20.1167,
10,59,21.126,1.15128,18.35,
10,60,20.613,0.963224,21.4,
10,61,27.906,1.17417,23.7667,
10,62,20.901,1.0565,19.7833,
10,63,19.769,1.00435,19.6833,
10,64,26.126,1.18935,21.9667,
10,65,17.542,0.897289,19.55,
10,66,22.38,1.1218,19.95,
10,67,17.443,0.896045,19.4667,
10,68,25.556,1.30277,19.6167,
10,69,18.683,0.891081,20.9667,
10,70,29.119,1.22865,23.7,
10,71,21.617,0.988582,21.8667,
10,72,12.437,0.698054,17.8167,
10,73,17.938,0.958397,18.7167,
10,74,21.748,1.0687,20.35,
10,75,12.284,0.701275,17.5167,
10,76,28.551,1.3147,21.7167,
10,77,27.37,1.23011,22.25,
10,78,21.266,1.08408,19.6167,
10,79,20.63,0.960279,21.4833,
10,80,21.167,0.983749,21.5167,
10,81,26.192,1.19416,21.9333,
10,82,20.357,1.12366,18.1167,
10,83,25.938,1.23319,21.0333,
10,84,27.814,1.18779,23.4167,
10,85,27.089,1.22298,22.15,
10,86,22.715,1.09294,20.7833,
10,87,16.481,0.930254,17.7167,
10,88,20.342,0.961797,21.15,
10,89,21.163,0.951146,22.25,
10,90,26.734,1.20695,22.15,
10,91,30.799,1.15065,26.7667,
